,fraud_score,ml_prob,rule_score,iso_anomaly_score,actual_class,is_fraud
62948,0.0,0.0,0.0,-0.2070119535661527,0,0
248399,0.2,0.0,0.5,-0.15643909219452562,0,0
177126,0.2,0.0,0.5,-0.18733485114352744,0,0
181061,0.2,0.0,0.5,-0.19175355006318034,0,0
11266,0.202,0.0033333333333333335,0.5,-0.14990800675647814,0,0
209768,0.0,0.0,0.0,-0.21324651101778497,0,0
193416,0.0,0.0,0.0,-0.1861046027109663,0,0
4720,0.2,0.0,0.5,-0.12243895204919258,0,0
73375,0.20400000000000001,0.006666666666666667,0.5,-0.10871782890362591,0,0
167377,0.0,0.0,0.0,-0.1996766871804902,0,0
60273,0.0,0.0,0.0,-0.1924868420755389,0,0
262044,0.0,0.0,0.0,-0.2029169557123761,0,0
59686,0.002,0.0033333333333333335,0.0,-0.1793117791671362,0,0
185236,0.0,0.0,0.0,-0.14123979397990727,0,0
136521,0.2,0.0,0.5,-0.18928282034746158,0,0
199372,0.202,0.0033333333333333335,0.5,-0.15461118885842312,0,0
109335,0.0,0.0,0.0,-0.20925865386995118,0,0
39638,0.002,0.0033333333333333335,0.0,-0.16341185376407846,0,0
195492,0.20400000000000001,0.006666666666666667,0.5,-0.06909148541119514,0,0
159802,0.0,0.0,0.0,-0.21230981215342115,0,0
6076,0.2,0.0,0.5,-0.12446326225343429,0,0
129924,0.0,0.0,0.0,-0.19106268018602496,0,0
248785,0.0,0.0,0.0,-0.19741942268940865,0,0
50506,0.0,0.0,0.0,-0.15742392438685204,0,0
92486,0.0,0.0,0.0,-0.20480023269024206,0,0
138639,0.2,0.0,0.5,-0.17823608955214282,0,0
93024,0.2,0.0,0.5,-0.17841631935086344,0,0
113999,0.0,0.0,0.0,-0.1916637550028661,0,0
195031,0.0,0.0,0.0,-0.18354375842736192,0,0
105545,0.0,0.0,0.0,-0.20473150171633964,0,0
207204,0.002,0.0033333333333333335,0.0,-0.16567777414110546,0,0
119569,0.0,0.0,0.0,-0.21158143132205326,0,0
163681,0.0,0.0,0.0,-0.16299350647631705,0,0
11439,0.0,0.0,0.0,-0.14780780605586197,0,0
2765,0.2,0.0,0.5,-0.1699225516003297,0,0
147912,0.0,0.0,0.0,-0.15833475542520026,0,0
195728,0.0,0.0,0.0,-0.19163022759320492,0,0
152042,0.016,0.02666666666666667,0.0,-0.027142224686793615,0,0
258940,0.20400000000000001,0.006666666666666667,0.5,-0.06660543776493277,0,0
68618,0.0,0.0,0.0,-0.18984446341829952,0,0
58012,0.2,0.0,0.5,-0.19556575519504021,0,0
105026,0.20800000000000002,0.013333333333333334,0.5,0.10369085139578271,0,0
46956,0.002,0.0033333333333333335,0.0,-0.13973388467626002,0,0
242596,0.2,0.0,0.5,-0.1557083705934661,0,0
60928,0.2,0.0,0.5,-0.20800980248338508,0,0
206371,0.2,0.0,0.5,-0.20078520357377266,0,0
168042,0.0,0.0,0.0,-0.2024546915596151,0,0
274358,0.002,0.0033333333333333335,0.0,-0.17886585237352914,0,0
186867,0.0,0.0,0.0,-0.20382769782001886,0,0
194710,0.2,0.0,0.5,-0.17594490553701564,0,0
117895,0.2,0.0,0.5,-0.1821902684926815,0,0
166491,0.0,0.0,0.0,-0.19826135491301639,0,0
12025,0.0,0.0,0.0,-0.17531145286543914,0,0
253442,0.0,0.0,0.0,-0.20588078782636998,0,0
260113,0.0,0.0,0.0,-0.15391964952309506,0,0
234712,0.0,0.0,0.0,-0.18896174276430655,0,0
80508,0.0,0.0,0.0,-0.09536288419836664,0,0
76936,0.2,0.0,0.5,-0.20586285024878326,0,0
248406,0.0,0.0,0.0,-0.21385587352893315,0,0
51408,0.2,0.0,0.5,-0.21239863155228167,0,0
231990,0.20400000000000001,0.006666666666666667,0.5,-0.18653024893066794,0,0
263451,0.202,0.0033333333333333335,0.5,-0.12420294634389817,0,0
76992,0.0,0.0,0.0,-0.21334177984652608,0,0
169817,0.0,0.0,0.0,-0.16451944895537285,0,0
247776,0.0,0.0,0.0,-0.18729379652707417,0,0
154398,0.0,0.0,0.0,-0.14632978978892064,0,0
269331,0.2,0.0,0.5,-0.20730052008545297,0,0
170180,0.2,0.0,0.5,-0.17942261078486632,0,0
227374,0.054,0.09,0.0,-0.14567802070377123,0,0
247418,0.0,0.0,0.0,-0.14522260793636083,0,0
99552,0.006,0.01,0.0,-0.09383609440387419,0,0
180330,0.2,0.0,0.5,-0.19552244337798225,0,0
226457,0.2,0.0,0.5,-0.1739102667592155,0,0
243388,0.0,0.0,0.0,-0.15850143712306036,0,0
196166,0.20800000000000002,0.013333333333333334,0.5,0.07166566659413276,0,0
65796,0.0,0.0,0.0,-0.15036679772594524,0,0
25389,0.0,0.0,0.0,-0.21223269927291194,0,0
91038,0.0,0.0,0.0,-0.1727308844043023,0,0
78699,0.0,0.0,0.0,-0.21505582824882008,0,0
192390,0.0,0.0,0.0,-0.19872935189819096,0,0
130148,0.2,0.0,0.5,-0.1382278966835484,0,0
15233,0.0,0.0,0.0,-0.20776203898735934,0,0
12811,0.202,0.0033333333333333335,0.5,-0.13762283225339633,0,0
4612,0.03,0.05,0.0,-0.08624038079627816,0,0
146792,0.0,0.0,0.0,-0.15050696058883706,0,0
2930,0.4,0.0,1.0,-0.1342180009345536,0,0
249041,0.0,0.0,0.0,-0.20327994902079244,0,0
142496,0.2,0.0,0.5,-0.20177466949309203,0,0
3449,0.2,0.0,0.5,-0.17232420460810255,0,0
209383,0.0,0.0,0.0,-0.20395344112786107,0,0
224642,0.2,0.0,0.5,-0.13290354089089573,0,0
221110,0.2,0.0,0.5,-0.19299924818783382,0,0
228883,0.2,0.0,0.5,-0.1954206826386523,0,0
123437,0.0,0.0,0.0,-0.21158430512874254,0,0
218119,0.21400000000000002,0.023333333333333334,0.5,-0.1493263318177212,0,0
239155,0.0,0.0,0.0,-0.199174699610144,0,0
227369,0.2,0.0,0.5,-0.18595878094344026,0,0
127389,0.0,0.0,0.0,-0.1260500091035306,0,0
7124,0.0,0.0,0.0,-0.07481561210558751,0,0
248853,0.0,0.0,0.0,-0.19160142299885957,0,0
89063,0.2,0.0,0.5,-0.20777953423214918,0,0
121175,0.202,0.0033333333333333335,0.5,-0.12016184612302583,0,0
139152,0.0,0.0,0.0,-0.15802708448952618,0,0
74382,0.0,0.0,0.0,-0.1806019544132969,0,0
66704,0.2,0.0,0.5,-0.2032229900990381,0,0
195940,0.2,0.0,0.5,-0.14909688711875774,0,0
254162,0.2,0.0,0.5,-0.1536618367479315,0,0
243623,0.0,0.0,0.0,-0.2148018647216044,0,0
227575,0.0,0.0,0.0,-0.18915216774884935,0,0
45195,0.2,0.0,0.5,-0.19298396853462357,0,0
150851,0.2,0.0,0.5,-0.1643577178281876,0,0
214206,0.2,0.0,0.5,-0.17568145818387937,0,0
22167,0.0,0.0,0.0,-0.2076528591021768,0,0
86243,0.2,0.0,0.5,-0.21255820557924288,0,0
24520,0.22,0.03333333333333333,0.5,-0.11379905552082742,0,0
260597,0.0,0.0,0.0,-0.20281877373534585,0,0
156109,0.0,0.0,0.0,-0.13987310367475086,0,0
184860,0.0,0.0,0.0,-0.18026407951010343,0,0
4983,0.0,0.0,0.0,-0.16328571495150312,0,0
26170,0.0,0.0,0.0,-0.141873316269084,0,0
3505,0.202,0.0033333333333333335,0.5,-0.03913249236537775,0,0
133687,0.2,0.0,0.5,-0.16368056692665872,0,0
140312,0.0,0.0,0.0,-0.19785005903026837,0,0
55276,0.004,0.006666666666666667,0.0,-0.20372120385356518,0,0
257553,0.2,0.0,0.5,-0.19749952890400063,0,0
90187,0.2,0.0,0.5,-0.18205160074642524,0,0
176083,0.2,0.0,0.5,-0.19777161106820196,0,0
271471,0.0,0.0,0.0,-0.1751213340299178,0,0
67305,0.0,0.0,0.0,-0.17770282282479893,0,0
46688,0.2,0.0,0.5,-0.21712280360269465,0,0
244171,0.0,0.0,0.0,-0.17543388447083558,0,0
151584,0.0,0.0,0.0,-0.15349480131563525,0,0
148340,0.2,0.0,0.5,-0.15846738975056068,0,0
196571,0.2,0.0,0.5,-0.18389077013988786,0,0
5285,0.202,0.0033333333333333335,0.5,-0.1371557637666878,0,0
226769,0.0,0.0,0.0,-0.2148978229639144,0,0
111680,0.002,0.0033333333333333335,0.0,-0.18986516749170135,0,0
56586,0.202,0.0033333333333333335,0.5,-0.1941689632374472,0,0
262021,0.2,0.0,0.5,-0.1462194745776812,0,0
126679,0.202,0.0033333333333333335,0.5,-0.21547444628615176,0,0
156914,0.2,0.0,0.5,-0.15389349664855623,0,0
115996,0.2,0.0,0.5,-0.2058907195602841,0,0
195535,0.2,0.0,0.5,-0.16859510274870348,0,0
215583,0.202,0.0033333333333333335,0.5,-0.1352270720834039,0,0
120219,0.2,0.0,0.5,-0.18883323552872222,0,0
23475,0.2,0.0,0.5,-0.1757031084155375,0,0
140254,0.0,0.0,0.0,-0.19730598883106015,0,0
251561,0.0,0.0,0.0,-0.19007164639442703,0,0
211985,0.2,0.0,0.5,-0.20589341553597962,0,0
79474,0.20600000000000002,0.01,0.5,-0.16112220465926735,0,0
81105,0.0,0.0,0.0,-0.19411582508474223,0,0
182167,0.2,0.0,0.5,-0.1622222955901514,0,0
56888,0.2,0.0,0.5,-0.1729204234535076,0,0
15779,0.2,0.0,0.5,-0.1952527408266987,0,0
186357,0.20400000000000001,0.006666666666666667,0.5,-0.19494522354177723,0,0
28993,0.2,0.0,0.5,-0.19321335505792736,0,0
106845,0.2,0.0,0.5,-0.15987570685446045,0,0
100836,0.2,0.0,0.5,-0.18478993675754568,0,0
228195,0.23,0.05,0.5,-0.17394939414243255,0,0
17249,0.2,0.0,0.5,-0.08209021036686537,0,0
199641,0.2,0.0,0.5,-0.14238555992888968,0,0
106850,0.2,0.0,0.5,-0.21189603538619212,0,0
50300,0.0,0.0,0.0,-0.16694433383196977,0,0
75745,0.202,0.0033333333333333335,0.5,-0.0806461343244686,0,0
110209,0.0,0.0,0.0,-0.21384018309286323,0,0
80924,0.2,0.0,0.5,-0.14796532897143788,0,0
246356,0.2,0.0,0.5,-0.1814767649440172,0,0
84775,0.006,0.01,0.0,-0.18444362056746155,0,0
55953,0.0,0.0,0.0,-0.1643921871898938,0,0
171522,0.0,0.0,0.0,-0.20151055061272966,0,0
165357,0.2,0.0,0.5,-0.1976115595171014,0,0
200391,0.2,0.0,0.5,-0.20786746167193093,0,0
187286,0.2,0.0,0.5,-0.125457244660433,0,0
24730,0.202,0.0033333333333333335,0.5,-0.18920394100851373,0,0
260144,0.2,0.0,0.5,-0.15145155875471006,0,0
174579,0.21600000000000003,0.02666666666666667,0.5,-0.18536004959527708,0,0
58476,0.2,0.0,0.5,-0.17882108658237927,0,0
145125,0.2,0.0,0.5,-0.15743152819783174,0,0
149185,0.006,0.01,0.0,-0.07544603978021253,0,0
215860,0.0,0.0,0.0,-0.1770420439405775,0,0
177825,0.0,0.0,0.0,-0.1292636945148664,0,0
188669,0.20600000000000002,0.01,0.5,-0.16237635885400803,0,0
126498,0.0,0.0,0.0,-0.18853067320533945,0,0
269143,0.2,0.0,0.5,-0.2133973113311402,0,0
275855,0.0,0.0,0.0,-0.20828612664303264,0,0
109405,0.0,0.0,0.0,-0.20968143342465195,0,0
281921,0.0,0.0,0.0,-0.20147585635799908,0,0
170392,0.2,0.0,0.5,-0.15427694435198852,0,0
171298,0.2,0.0,0.5,-0.18012500560956674,0,0
176247,0.0,0.0,0.0,-0.1702747703134067,0,0
53417,0.228,0.04666666666666667,0.5,-0.0232793569190457,0,0
180750,0.0,0.0,0.0,-0.18910021666030702,0,0
251983,0.2,0.0,0.5,-0.18489352372953438,0,0
75673,0.0,0.0,0.0,-0.21255505663422736,0,0
177466,0.2,0.0,0.5,-0.15292021256328275,0,0
93614,0.2,0.0,0.5,-0.21487668703084822,0,0
136798,0.2,0.0,0.5,-0.11647178183514295,0,0
127005,0.0,0.0,0.0,-0.041704142014950873,0,0
43062,0.2,0.0,0.5,-0.20101404047259946,0,0
75360,0.202,0.0033333333333333335,0.5,-0.1386607184282398,0,0
197115,0.2,0.0,0.5,-0.17098739293210125,0,0
116350,0.0,0.0,0.0,-0.16181352644520525,0,0
252219,0.0,0.0,0.0,-0.2041241801800071,0,0
86453,0.2,0.0,0.5,-0.19546013126705714,0,0
85768,0.0,0.0,0.0,-0.21250441617392507,0,0
150705,0.202,0.0033333333333333335,0.5,-0.06270250716071835,0,0
79194,0.2,0.0,0.5,-0.18038206964862696,0,0
223717,0.2,0.0,0.5,-0.1240399353795627,0,0
120292,0.0,0.0,0.0,-0.2029396069414014,0,0
154107,0.002,0.0033333333333333335,0.0,-0.1515571301999809,0,0
110330,0.006,0.01,0.0,-0.20377564747546967,0,0
176676,0.2,0.0,0.5,-0.18097676098414628,0,0
69455,0.24200000000000002,0.07,0.5,-0.1766983075352983,0,0
199553,0.0,0.0,0.0,-0.18528386843716949,0,0
108652,0.20800000000000002,0.013333333333333334,0.5,-0.11289828673248398,0,0
202561,0.0,0.0,0.0,-0.11259727508009865,0,0
136706,0.002,0.0033333333333333335,0.0,-0.18347913179291647,0,0
181839,0.2,0.0,0.5,-0.2104475323768839,0,0
216851,0.20600000000000002,0.01,0.5,-0.1528703384392649,0,0
11118,0.002,0.0033333333333333335,0.0,-0.15456978726939047,0,0
202904,0.0,0.0,0.0,-0.08806409609582888,0,0
103751,0.2,0.0,0.5,-0.1767572077986564,0,0
23990,0.2,0.0,0.5,-0.2027600755697217,0,0
245164,0.2,0.0,0.5,-0.17083235348371933,0,0
47330,0.2,0.0,0.5,-0.1967344453512645,0,0
228774,0.2,0.0,0.5,-0.2041110299666931,0,0
63259,0.0,0.0,0.0,-0.2110763544565647,0,0
101006,0.2,0.0,0.5,-0.20087054877171084,0,0
278663,0.202,0.0033333333333333335,0.5,-0.18119901004027922,0,0
149535,0.202,0.0033333333333333335,0.5,-0.1301748336497543,0,0
80997,0.2,0.0,0.5,-0.1979780255488945,0,0
209562,0.20400000000000001,0.006666666666666667,0.5,-0.16528615401430807,0,0
114622,0.202,0.0033333333333333335,0.5,-0.13319965420998764,0,0
202404,0.002,0.0033333333333333335,0.0,-0.1924786855554565,0,0
183801,0.2,0.0,0.5,-0.1472644728518231,0,0
166555,0.0,0.0,0.0,-0.166806099324312,0,0
6823,0.0,0.0,0.0,-0.17078061984568593,0,0
198257,0.2,0.0,0.5,-0.190287426398001,0,0
16122,0.0,0.0,0.0,-0.19325801228153294,0,0
172089,0.2,0.0,0.5,-0.1645107788520488,0,0
123021,0.0,0.0,0.0,-0.22086391633944946,0,0
140051,0.0,0.0,0.0,-0.21100802440528676,0,0
109111,0.0,0.0,0.0,-0.20813385564211168,0,0
172933,0.2,0.0,0.5,-0.14906522886468793,0,0
75041,0.2,0.0,0.5,-0.20646884075180366,0,0
77664,0.0,0.0,0.0,-0.20822334576545526,0,0
40176,0.21000000000000002,0.016666666666666666,0.5,-0.12247080634873425,0,0
142318,0.0,0.0,0.0,-0.18659657011891767,0,0
52442,0.0,0.0,0.0,-0.19603956901204284,0,0
79031,0.0,0.0,0.0,-0.1636323606164481,0,0
190419,0.2,0.0,0.5,-0.20528204741672973,0,0
202579,0.2,0.0,0.5,-0.1784509182793228,0,0
47564,0.2,0.0,0.5,-0.189041377790576,0,0
242921,0.0,0.0,0.0,-0.21467832558762157,0,0
228086,0.202,0.0033333333333333335,0.5,-0.13113731584275723,0,0
267136,0.0,0.0,0.0,-0.204098550054647,0,0
221676,0.2,0.0,0.5,-0.17324919324708177,0,0
153128,0.006,0.01,0.0,-0.13486053064353143,0,0
67872,0.2,0.0,0.5,-0.1450463053509563,0,0
37341,0.2,0.0,0.5,-0.1671534123519372,0,0
106791,0.2,0.0,0.5,-0.2118671402782089,0,0
120283,0.2,0.0,0.5,-0.2192952205177343,0,0
19433,0.2,0.0,0.5,-0.1408259413397565,0,0
185918,0.218,0.03,0.5,-0.042388650712222864,0,0
148385,0.006,0.01,0.0,-0.1435430767660983,0,0
140495,0.0,0.0,0.0,-0.21852078492214266,0,0
11605,0.0,0.0,0.0,-0.16123029886124385,0,0
178907,0.2,0.0,0.5,-0.1855722116359319,0,0
262517,0.0,0.0,0.0,-0.2060196233224929,0,0
218434,0.0,0.0,0.0,-0.16662012939656873,0,0
258635,0.2,0.0,0.5,-0.16893243407254366,0,0
85190,0.20600000000000002,0.01,0.5,-0.08587098097935741,0,0
39336,0.202,0.0033333333333333335,0.5,-0.1669953472302083,0,0
128689,0.2,0.0,0.5,-0.201263693013353,0,0
218727,0.2,0.0,0.5,-0.20464988337282647,0,0
50065,0.20400000000000001,0.006666666666666667,0.5,-0.11229954732771347,0,0
256470,0.2,0.0,0.5,-0.19125006887179408,0,0
65463,0.0,0.0,0.0,-0.16331566905491746,0,0
178460,0.2,0.0,0.5,-0.17244628970765918,0,0
141174,0.2,0.0,0.5,-0.20746632080028377,0,0
46716,0.026,0.043333333333333335,0.0,-0.17464346801734215,0,0
126408,0.002,0.0033333333333333335,0.0,-0.20090013821804537,0,0
5542,0.2,0.0,0.5,-0.1446648908712364,0,0
263910,0.2,0.0,0.5,-0.1805693572044607,0,0
219855,0.0,0.0,0.0,-0.1738940382967853,0,0
40213,0.202,0.0033333333333333335,0.5,-0.1615683341098158,0,0
162024,0.0,0.0,0.0,-0.09799048319550024,0,0
149075,0.224,0.04,0.5,-0.09811540535347235,0,0
227519,0.2,0.0,0.5,-0.13854104016892738,0,0
154498,0.0,0.0,0.0,-0.15767501136502038,0,0
249827,0.202,0.0033333333333333335,0.5,-0.130902641309955,0,0
71855,0.0,0.0,0.0,-0.04999422412362242,0,0
177248,0.0,0.0,0.0,-0.14806428228737656,0,0
101307,0.0,0.0,0.0,-0.21258538039593738,0,0
145464,0.2,0.0,0.5,-0.12612538185690575,0,0
148274,0.2,0.0,0.5,-0.19842487432475153,0,0
166524,0.21400000000000002,0.023333333333333334,0.5,-0.1499842787733507,0,0
134834,0.0,0.0,0.0,-0.06467514445278755,0,0
123768,0.2,0.0,0.5,-0.1851493584069373,0,0
262636,0.2,0.0,0.5,-0.1801809716834878,0,0
5810,0.0,0.0,0.0,-0.16651006768816862,0,0
103048,0.0,0.0,0.0,-0.18385907207642138,0,0
172868,0.2,0.0,0.5,-0.16306713063755096,0,0
260026,0.2,0.0,0.5,-0.17467936581569316,0,0
161531,0.2,0.0,0.5,-0.20479737798293157,0,0
2389,0.4,0.0,1.0,-0.16355221760490718,0,0
12668,0.2,0.0,0.5,-0.1259991673200258,0,0
249488,0.0,0.0,0.0,-0.18650654872021571,0,0
107961,0.2,0.0,0.5,-0.12836247335388368,0,0
214606,0.0,0.0,0.0,-0.21086197593208705,0,0
130307,0.20600000000000002,0.01,0.5,-0.11632821265845161,0,0
102221,0.20600000000000002,0.01,0.5,-0.17908609110940166,0,0
47514,0.0,0.0,0.0,-0.17937440418900513,0,0
114917,0.0,0.0,0.0,-0.11905359466767668,0,0
251372,0.0,0.0,0.0,-0.18779899467411226,0,0
102749,0.0,0.0,0.0,-0.2085602419020166,0,0
155414,0.0,0.0,0.0,-0.1459479708246742,0,0
242718,0.2,0.0,0.5,-0.19844644392634764,0,0
267980,0.0,0.0,0.0,-0.19169334674189453,0,0
126570,0.0,0.0,0.0,-0.18269371609725082,0,0
270432,0.21400000000000002,0.023333333333333334,0.5,-0.021029273717877106,0,0
80397,0.0,0.0,0.0,-0.21108811633911,0,0
240708,0.03,0.05,0.0,-0.1121568065305133,0,0
281506,0.20400000000000001,0.006666666666666667,0.5,-0.09319665555988366,0,0
229623,0.0,0.0,0.0,-0.1528598923468975,0,0
175789,0.0,0.0,0.0,-0.18159325347451144,0,0
80562,0.0,0.0,0.0,-0.21732147614787,0,0
182579,0.2,0.0,0.5,-0.12185440789234814,0,0
261874,0.0,0.0,0.0,-0.1990991750792076,0,0
31470,0.006,0.01,0.0,-0.19774310322960115,0,0
266433,0.002,0.0033333333333333335,0.0,-0.1738966628422251,0,0
162685,0.2,0.0,0.5,-0.1717326354036675,0,0
65963,0.2,0.0,0.5,-0.19364739780820245,0,0
261263,0.2,0.0,0.5,-0.18607377444251555,0,0
60034,0.0,0.0,0.0,-0.20134394794712573,0,0
46138,0.2,0.0,0.5,-0.11585823529142963,0,0
31136,0.0,0.0,0.0,-0.13313819103630709,0,0
19810,0.0,0.0,0.0,-0.2086248274917053,0,0
228690,0.0,0.0,0.0,-0.19906566227501532,0,0
232847,0.2,0.0,0.5,-0.16825512178597113,0,0
132525,0.0,0.0,0.0,-0.1493141081105735,0,0
258651,0.202,0.0033333333333333335,0.5,-0.20337834485158912,0,0
19872,0.0,0.0,0.0,-0.20560556412742403,0,0
98240,0.0,0.0,0.0,-0.18825807517453602,0,0
240648,0.0,0.0,0.0,-0.16803289729193704,0,0
254763,0.004,0.006666666666666667,0.0,-0.13860564308080447,0,0
54064,0.006,0.01,0.0,-0.2084922180824197,0,0
175744,0.0,0.0,0.0,-0.18759514790005744,0,0
222721,0.20400000000000001,0.006666666666666667,0.5,-0.14779903603928513,0,0
67580,0.0,0.0,0.0,-0.21060495751536173,0,0
169129,0.2,0.0,0.5,-0.19493511179329287,0,0
2336,0.2,0.0,0.5,-0.20099173716078367,0,0
66050,0.0,0.0,0.0,-0.21143890752971944,0,0
27809,0.2,0.0,0.5,-0.17278388804802647,0,0
279530,0.0,0.0,0.0,-0.12781722246905164,0,0
113773,0.2,0.0,0.5,-0.10458184221190486,0,0
139913,0.2,0.0,0.5,-0.18985162806281058,0,0
83901,0.0,0.0,0.0,-0.11890470084093685,0,0
201356,0.0,0.0,0.0,-0.15204751773600467,0,0
276967,0.012,0.02,0.0,-0.13023353471761162,0,0
200981,0.202,0.0033333333333333335,0.5,-0.17393690653440858,0,0
44923,0.0,0.0,0.0,-0.19282264013388162,0,0
8061,0.0,0.0,0.0,-0.14865394706684382,0,0
208629,0.2,0.0,0.5,-0.16837828211660594,0,0
156982,0.0,0.0,0.0,-0.15580571170223417,0,0
199119,0.0,0.0,0.0,-0.12935587043798763,0,0
248182,0.2,0.0,0.5,-0.14102514302318436,0,0
224421,0.20400000000000001,0.006666666666666667,0.5,-0.1626611293688514,0,0
94227,0.002,0.0033333333333333335,0.0,-0.167814924808736,0,0
250438,0.202,0.0033333333333333335,0.5,-0.1154078980538249,0,0
9775,0.0,0.0,0.0,-0.15077653814063746,0,0
87594,0.2,0.0,0.5,-0.17441191646282628,0,0
73455,0.2,0.0,0.5,-0.18969298271428864,0,0
158451,0.20600000000000002,0.01,0.5,-0.15123265834126037,0,0
146059,0.0,0.0,0.0,-0.2081820613042592,0,0
138629,0.0,0.0,0.0,-0.18125812023686028,0,0
230662,0.0,0.0,0.0,-0.12164649945403594,0,0
220600,0.2,0.0,0.5,-0.19389334860694157,0,0
72295,0.0,0.0,0.0,-0.20460671332799768,0,0
23996,0.0,0.0,0.0,-0.1444431897369161,0,0
11343,0.6,1.0,0.0,0.11716534412851531,1,1
2975,0.404,0.006666666666666667,1.0,-0.12016471628083764,0,0
259987,0.0,0.0,0.0,-0.14789353204538302,0,0
238443,0.20400000000000001,0.006666666666666667,0.5,-0.17652165741510478,0,0
74308,0.2,0.0,0.5,-0.20710377544817116,0,0
56739,0.2,0.0,0.5,-0.20679110724816924,0,0
212260,0.2,0.0,0.5,-0.1525545402026764,0,0
91891,0.2,0.0,0.5,-0.202710567937457,0,0
15150,0.0,0.0,0.0,-0.20776203898735934,0,0
153269,0.20600000000000002,0.01,0.5,-0.0421831121778381,0,0
247641,0.0,0.0,0.0,-0.17011624414822324,0,0
280469,0.0,0.0,0.0,-0.20004759965192204,0,0
6394,0.2,0.0,0.5,-0.17934177527050216,0,0
71272,0.0,0.0,0.0,-0.12468726351406945,0,0
66683,0.2,0.0,0.5,-0.1480514153402661,0,0
244879,0.2,0.0,0.5,-0.19276893954438384,0,0
241775,0.2,0.0,0.5,-0.10284550611278204,0,0
163626,0.0,0.0,0.0,-0.1873721611141233,0,0
46100,0.202,0.0033333333333333335,0.5,-0.09558938762570207,0,0
226778,0.2,0.0,0.5,-0.16813766072437736,0,0
184229,0.0,0.0,0.0,-0.18510734835306525,0,0
144816,0.0,0.0,0.0,-0.17459737832739508,0,0
24369,0.0,0.0,0.0,-0.17020016577532254,0,0
262962,0.0,0.0,0.0,-0.21306569141796933,0,0
143440,0.2,0.0,0.5,-0.18011781471859878,0,0
15024,0.0,0.0,0.0,-0.17835910871770022,0,0
267389,0.20400000000000001,0.006666666666666667,0.5,-0.11331196424398882,0,0
237344,0.2,0.0,0.5,-0.21019060317570865,0,0
126603,0.2,0.0,0.5,-0.18945084240551185,0,0
213665,0.0,0.0,0.0,-0.16938414614416364,0,0
227709,0.0,0.0,0.0,-0.2148016394070354,0,0
208054,0.2,0.0,0.5,-0.21187332438175144,0,0
92410,0.2,0.0,0.5,-0.2076795703180483,0,0
87839,0.2,0.0,0.5,-0.1518883299933157,0,0
41991,0.202,0.0033333333333333335,0.5,-0.05805752303532696,0,0
272165,0.2,0.0,0.5,-0.18115662483069128,0,0
253230,0.0,0.0,0.0,-0.1749991860638226,0,0
159124,0.2,0.0,0.5,-0.20099129643036595,0,0
100747,0.0,0.0,0.0,-0.20186733819682007,0,0
76902,0.202,0.0033333333333333335,0.5,-0.17914066662407235,0,0
211481,0.20800000000000002,0.013333333333333334,0.5,-0.0958096390458556,0,0
63071,0.20800000000000002,0.013333333333333334,0.5,-0.17421774808161333,0,0
160444,0.0,0.0,0.0,-0.21564848804268677,0,0
256811,0.2,0.0,0.5,-0.17298848189857513,0,0
106998,0.596,0.9933333333333333,0.0,-0.05591300802551613,1,1
107833,0.2,0.0,0.5,-0.17911408938713502,0,0
168220,0.0,0.0,0.0,-0.20229822074952625,0,0
258213,0.0,0.0,0.0,-0.1895498456889499,0,0
63434,0.2,0.0,0.5,-0.06638928762582297,0,0
207647,0.20800000000000002,0.013333333333333334,0.5,-0.12970517344168891,0,0
143336,0.8,1.0,0.5,0.08789892891966455,1,1
37220,0.01,0.016666666666666666,0.0,-0.2030902514104021,0,0
37883,0.2,0.0,0.5,-0.1829029593701028,0,0
8180,0.0,0.0,0.0,-0.14937423365217573,0,0
15075,0.21000000000000002,0.016666666666666666,0.5,-0.1380570007885451,0,0
164041,0.2,0.0,0.5,-0.15669749301324265,0,0
105136,0.0,0.0,0.0,-0.16965451862025294,0,0
22965,0.028,0.04666666666666667,0.0,-0.13764554583289873,0,0
80085,0.0,0.0,0.0,-0.17074468567079742,0,0
118416,0.2,0.0,0.5,-0.17247905275784364,0,0
38128,0.2,0.0,0.5,-0.2101391378200682,0,0
36809,0.2,0.0,0.5,-0.17899701737289014,0,0
215127,0.2,0.0,0.5,-0.13586303534698507,0,0
113743,0.2,0.0,0.5,-0.18128834012223993,0,0
129087,0.20600000000000002,0.01,0.5,-0.1721254004027295,0,0
20998,0.0,0.0,0.0,-0.17031491538917637,0,0
211186,0.0,0.0,0.0,-0.2102959141346999,0,0
25382,0.2,0.0,0.5,-0.19867605431205204,0,0
184791,0.20400000000000001,0.006666666666666667,0.5,-0.16355401553419902,0,0
209326,0.0,0.0,0.0,-0.18672898351189227,0,0
37283,0.2,0.0,0.5,-0.21530677119366148,0,0
177158,0.20400000000000001,0.006666666666666667,0.5,-0.14226822610303735,0,0
260576,0.2,0.0,0.5,-0.1971413206703907,0,0
65493,0.0,0.0,0.0,-0.21884277525986295,0,0
132418,0.0,0.0,0.0,-0.22030359846023512,0,0
87977,0.2,0.0,0.5,-0.18827022189470588,0,0
207216,0.202,0.0033333333333333335,0.5,-0.18830902888959844,0,0
258255,0.2,0.0,0.5,-0.20454925839861038,0,0
144080,0.0,0.0,0.0,-0.19540854518055684,0,0
265810,0.2,0.0,0.5,-0.1760241213012133,0,0
213394,0.2,0.0,0.5,-0.18488815141016657,0,0
